timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,,
2017-11-17,115.1200,115.3300,115.0700,115.2400,115.2400,1191691,0.0000,,
2017-11-16,114.8600,115.1600,114.7900,115.0300,115.0300,2839111,0.0000,,
2017-11-15,114.5500,114.6400,114.4300,114.5700,114.5700,1337626,0.0000,,
2017-11-14,114.4100,114.5700,114.3200,114.4900,114.4900,1950142,0.0000,,
2017-11-13,114.5000,114.6900,114.5000,114.5800,114.5800,1841768,0.0000,,
2017-11-10,114.3600,114.4700,114.1800,114.4500,114.4500,1948783,0.0000,,
2017-11-09,114.4500,114.5200,114.2900,114.3600,114.3600,2012154,0.0000,,
2017-11-08,114.6500,114.8100,114.5100,114.6000,114.6000,2401760,0.0000,,
2017-11-07,115.0200,115.1500,114.6200,114.6500,114.6500,1668222,0.0000,,
2017-11-06,115.2100,115.2700,115.1400,115.2600,115.2600,2305282,0.0000,,
2017-11-03,115.5000,115.6900,115.3500,115.4200,115.4200,2022373,0.0000,,
2017-11-02,115.9600,116.1700,115.8100,116.1500,116.1500,4631312,0.0000,,
2017-11-01,115.8400,115.9700,115.7000,115.8300,115.8300,2355955,0.4451,,
2017-10-31,116.2100,116.4400,116.1300,116.2500,115.8050,1250287,0.0000,,
2017-10-30,115.9700,116.2200,115.9600,116.1400,115.6954,2215183,0.0000,,
2017-10-27,115.4200,115.8600,115.2800,115.8000,115.3567,2868188,0.0000,,
2017-10-26,115.6200,115.6200,115.2300,115.2500,114.8088,3819182,0.0000,,
2017-10-25,115.5200,115.6300,115.3800,115.5900,115.1475,2402984,0.0000,,
2017-10-24,115.8000,115.9500,115.7600,115.7900,115.3468,1683378,0.0000,,
2017-10-23,116.1000,116.1600,115.9300,115.9400,115.4962,2075097,0.0000,,
2017-10-20,116.2700,116.2700,115.9900,116.0400,115.5958,940299,0.0000,,
2017-10-19,116.4500,116.5700,116.2300,116.4200,115.9743,1315331,0.0000,,
2017-10-18,116.3000,116.3500,116.1900,116.2900,115.8448,1813623,0.0000,,
2017-10-17,116.2800,116.3500,116.1200,116.2700,115.8249,1149198,0.0000,,
2017-10-16,116.0600,116.3400,116.0600,116.2100,115.7651,1054878,0.0000,,
2017-10-13,116.3200,116.4600,116.2700,116.4200,115.9743,1276330,0.0000,,
2017-10-12,116.0100,116.1400,115.9400,116.0900,115.6456,1418923,0.0000,,
2017-10-11,115.8000,115.9400,115.7800,115.8700,115.4265,2132937,0.0000,,
2017-10-10,115.6000,115.9400,115.5900,115.7400,115.2969,1717343,0.0000,,
2017-10-09,115.7100,115.7100,115.4700,115.5300,115.0878,1337919,0.0000,,
2017-10-06,115.7400,115.8600,115.5700,115.6900,115.2471,1313724,0.0000,,
2017-10-05,116.0400,116.1000,115.9000,115.9800,115.5360,1230619,0.0000,,
2017-10-04,116.1100,116.1100,115.8100,115.9200,115.4763,1800972,0.0000,,
2017-10-03,115.9200,115.9800,115.8100,115.8300,115.3866,2161349,0.0000,,
2017-10-02,115.7400,116.0400,115.7100,115.8600,115.4165,2066211,0.4522,,
2017-09-29,116.2500,116.5100,116.1200,116.4200,115.5235,2763436,0.0000,,
2017-09-28,115.7000,116.1200,115.6500,116.0400,115.1464,2359424,0.0000,,
2017-09-27,115.9800,115.9800,115.7000,115.8000,114.9082,2150569,0.0000,,
2017-09-26,116.3700,116.4700,116.2000,116.2900,115.3945,1232619,0.0000,,
2017-09-25,116.4100,116.4500,116.1000,116.3300,115.4341,2725970,0.0000,,
2017-09-22,116.4600,116.4800,116.3200,116.4400,115.5433,2095065,0.0000,,
2017-09-21,116.0700,116.2700,116.0100,116.2400,115.3448,2297043,0.0000,,
2017-09-20,116.5300,116.6000,115.7300,115.9100,115.0174,3128678,0.0000,,
2017-09-19,116.6400,117.0400,116.5700,116.6600,115.7616,1706913,0.0000,,
2017-09-18,117.0300,117.0400,116.7900,116.8300,115.9303,2226424,0.0000,,
2017-09-15,117.0300,117.0800,116.9300,117.0600,116.1585,959348,0.0000,,
2017-09-14,116.7900,116.9300,116.7300,116.9000,115.9998,814271,0.0000,,
2017-09-13,116.8800,116.9300,116.7700,116.8200,115.9204,881630,0.0000,,
2017-09-12,116.8400,116.9400,116.7800,116.8200,115.9204,1215858,0.0000,,
2017-09-11,117.3000,117.3000,117.0300,117.0600,116.1585,1677665,0.0000,,
2017-09-08,117.4600,117.4600,117.1200,117.2600,116.3570,677919,0.0000,,
2017-09-07,117.0000,117.2500,116.9000,117.1500,116.2478,1851470,0.0000,,
2017-09-06,117.0400,117.0400,116.7000,116.7000,115.8013,2191967,0.0000,,
