timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,,
2017-11-17,42.7600,42.7600,42.7600,42.7600,42.7600,93,0.0000,,
2017-11-16,44.5000,44.5000,44.5000,44.5000,44.5000,112,0.0000,,
2017-11-15,44.5000,44.5000,44.5000,44.5000,44.5000,2,0.0000,,
2017-11-14,39.7500,39.7500,39.7500,39.7500,39.7500,24,0.0000,,
2017-11-13,40.4200,40.4200,40.4200,40.4200,40.4200,0,0.0000,,
2017-11-10,44.5000,44.5000,44.5000,44.5000,44.5000,12,0.0000,,
2017-11-09,44.5000,44.5000,44.5000,44.5000,44.5000,7,0.0000,,
2017-11-08,44.5000,44.5000,44.5000,44.5000,44.5000,60,0.0000,,
2017-11-07,44.5000,44.5000,44.5000,44.5000,44.5000,14,0.0000,,
2017-11-06,44.5000,44.5000,44.5000,44.5000,44.5000,0,0.0000,,
2017-11-03,44.5000,44.5000,44.5000,44.5000,44.5000,22,0.0000,,
2017-11-02,44.5000,44.5000,44.5000,44.5000,44.5000,0,0.0000,,
2017-11-01,44.5000,44.5000,44.5000,44.5000,44.5000,0,0.0000,,
2017-10-31,44.5000,44.5000,44.5000,44.5000,44.5000,0,0.0000,,
2017-10-30,44.5000,44.5000,44.5000,44.5000,44.5000,80,0.0000,,
2017-10-27,44.5000,44.5000,44.5000,44.5000,44.5000,0,0.0000,,
2017-10-26,44.5000,44.5000,44.5000,44.5000,44.5000,22,0.0000,,
2017-10-25,44.5000,44.5000,44.5000,44.5000,44.5000,20,0.0000,,
2017-10-24,44.5000,44.5000,44.5000,44.5000,44.5000,13,0.0000,,
2017-10-23,44.5000,44.5000,44.5000,44.5000,44.5000,0,0.0000,,
2017-10-20,44.5000,44.5000,44.5000,44.5000,44.5000,200,0.0000,,
2017-10-19,43.5100,45.5100,43.5100,45.5100,45.5100,201,0.0000,,
2017-10-18,42.9000,42.9000,42.9000,42.9000,42.9000,36,0.0000,,
2017-10-17,42.9000,42.9000,42.9000,42.9000,42.9000,149,0.0000,,
2017-10-16,45.4400,46.5100,43.1300,43.1300,43.1300,1061,0.0000,,
2017-10-13,43.3600,45.5099,43.3600,45.5099,45.5099,301,0.0000,,
2017-10-12,39.6900,39.6900,39.6900,39.6900,39.6900,46,0.0000,,
2017-10-11,39.6900,39.6900,39.6900,39.6900,39.6900,0,0.0000,,
2017-10-10,39.6900,39.6900,39.6900,39.6900,39.6900,20,0.0000,,
2017-10-09,39.6900,39.6900,39.6900,39.6900,39.6900,0,0.0000,,
2017-10-06,39.6900,39.6900,39.6900,39.6900,39.6900,0,0.0000,,
2017-10-05,39.6900,39.6900,39.6900,39.6900,39.6900,41,0.0000,,
2017-10-04,39.6900,39.6900,39.6900,39.6900,39.6900,13,0.0000,,
2017-10-03,41.8400,42.6380,39.6900,39.6900,39.6900,1293,0.0000,,
2017-10-02,41.9100,41.9100,41.9100,41.9100,41.9100,0,0.0000,,
2017-09-29,41.9100,41.9100,41.9100,41.9100,41.9100,0,0.0000,,
2017-09-28,41.9100,41.9100,41.9100,41.9100,41.9100,0,0.0000,,
2017-09-27,41.9100,41.9100,41.9100,41.9100,41.9100,107,0.0000,,
2017-09-26,41.9100,41.9100,41.9100,41.9100,41.9100,0,0.0000,,
2017-09-25,41.9100,41.9100,41.9100,41.9100,41.9100,0,0.0000,,
2017-09-22,41.9100,41.9100,41.9100,41.9100,41.9100,0,0.0000,,
2017-09-21,41.9100,41.9100,41.9100,41.9100,41.9100,0,0.0000,,
2017-09-20,41.9100,41.9100,41.9100,41.9100,41.9100,1,0.0000,,
2017-09-19,41.9100,41.9100,41.9100,41.9100,41.9100,100,0.0000,,
2017-09-18,41.9100,41.9100,41.9100,41.9100,41.9100,2,0.0000,,
2017-09-15,41.9100,41.9100,41.9100,41.9100,41.9100,0,0.0000,,
2017-09-14,41.9100,41.9100,41.9100,41.9100,41.9100,0,0.0000,,
2017-09-13,41.9100,41.9100,41.9100,41.9100,41.9100,284,0.0000,,
2017-09-12,44.2200,44.2200,44.2200,44.2200,44.2200,129,0.0000,,
2017-09-11,44.5600,44.5600,44.5600,44.5600,44.5600,164,0.0000,,
2017-09-08,45.8950,45.8950,45.8950,45.8950,45.8950,0,0.0000,,
2017-09-07,45.8950,45.8950,45.8950,45.8950,45.8950,25,0.0000,,
2017-09-06,45.8950,45.8950,45.8950,45.8950,45.8950,1,0.0000,,
2017-09-05,43.7400,46.1804,43.7400,45.8951,45.8951,1347,0.0000,,
2017-09-01,43.6500,43.6500,43.6500,43.6500,43.6500,0,0.0000,,
2017-08-31,43.6500,43.6500,43.6500,43.6500,43.6500,103,0.0000,,
2017-08-30,43.2800,43.2800,43.2800,43.2800,43.2800,66,0.0000,,
2017-08-29,43.2800,43.2800,43.2800,43.2800,43.2800,223,0.0000,,
2017-08-28,43.2300,43.2300,43.2300,43.2300,43.2300,166,0.0000,,
2017-08-25,44.9000,44.9000,44.9000,44.9000,44.9000,79,0.0000,,
2017-08-24,43.0100,44.9000,43.0100,44.9000,44.9000,221,0.0000,,
2017-08-23,43.3400,43.3400,43.0000,43.0000,43.0000,404,0.0000,,
2017-08-22,43.7320,43.7320,43.7320,43.7320,43.7320,200,0.0000,,
2017-08-21,44.8850,44.8850,44.8850,44.8850,44.8850,1,0.0000,,
2017-08-18,44.8850,44.8850,44.8850,44.8850,44.8850,24,0.0000,,
2017-08-17,44.8850,44.8850,44.8850,44.8850,44.8850,325,0.0000,,
2017-08-16,45.3800,45.3800,45.3800,45.3800,45.3800,38,0.0000,,
2017-08-15,45.3800,45.3800,45.3800,45.3800,45.3800,100,0.0000,,
2017-08-14,44.0000,44.0000,44.0000,44.0000,44.0000,0,0.0000,,
2017-08-11,44.0000,44.0000,44.0000,44.0000,44.0000,10,0.0000,,
2017-08-10,44.0900,44.0900,44.0000,44.0000,44.0000,349,0.0000,,
2017-08-09,43.2200,43.2200,43.2200,43.2200,43.2200,200,0.0000,,
2017-08-08,41.5300,41.5300,41.5300,41.5300,41.5300,0,0.0000,,
2017-08-07,41.5300,41.5300,41.5300,41.5300,41.5300,0,0.0000,,
2017-08-04,41.5300,41.5300,41.5300,41.5300,41.5300,0,0.0000,,
2017-08-03,41.5300,41.5300,41.5300,41.5300,41.5300,0,0.0000,,
2017-08-02,41.5300,41.5300,41.5300,41.5300,41.5300,0,0.0000,,
2017-08-01,41.5300,41.5300,41.5300,41.5300,41.5300,33,0.0000,,
2017-07-31,41.5300,41.5300,41.5300,41.5300,41.5300,0,0.0000,,
2017-07-28,41.5300,41.5300,41.5300,41.5300,41.5300,0,0.0000,,
2017-07-27,41.5300,41.5300,41.5300,41.5300,41.5300,40,0.0000,,
