timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,,
2017-11-17,11.5950,11.5950,11.5950,11.5950,11.5950,1,0.0000,,
2017-11-15,11.5950,11.5950,11.5950,11.5950,11.5950,0,0.0000,,
2017-11-14,11.5950,11.5950,11.5950,11.5950,11.5950,0,0.0000,,
2017-11-13,10.9000,10.9000,10.9000,10.9000,10.9000,0,0.0000,,
2017-11-10,11.5950,11.5950,11.5950,11.5950,11.5950,0,0.0000,,
2017-11-09,11.5950,11.5950,11.5950,11.5950,11.5950,0,0.0000,,
2017-11-08,11.5950,11.5950,11.5950,11.5950,11.5950,16,0.0000,,
2017-11-07,11.0050,11.5950,10.9000,11.5950,11.5950,400,0.0000,,
2017-11-06,13.8000,13.8000,13.8000,13.8000,13.8000,200,0.0000,,
2017-11-03,13.0000,13.0000,13.0000,13.0000,13.0000,0,0.0000,,
2017-11-02,13.0000,13.0000,13.0000,13.0000,13.0000,0,0.0000,,
2017-11-01,13.0000,13.0000,13.0000,13.0000,13.0000,0,0.0000,,
2017-10-31,13.0000,13.0000,13.0000,13.0000,13.0000,0,0.0000,,
2017-10-30,13.0000,13.0000,13.0000,13.0000,13.0000,0,0.0000,,
2017-10-27,13.0000,13.0000,13.0000,13.0000,13.0000,0,0.0000,,
2017-10-26,13.0000,13.0000,13.0000,13.0000,13.0000,0,0.0000,,
2017-10-25,13.0500,13.0500,13.0000,13.0000,13.0000,200,0.0000,,
2017-10-24,13.9000,13.9000,13.9000,13.9000,13.9000,4,0.0000,,
2017-10-23,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-20,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-19,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-18,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-17,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-16,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-13,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-12,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-11,13.9000,13.9000,13.9000,13.9000,13.9000,1234,0.0000,,
2017-10-10,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-09,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-06,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-05,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-04,13.9000,13.9000,13.9000,13.9000,13.9000,142,0.0000,,
2017-10-03,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-10-02,13.9000,13.9000,13.9000,13.9000,13.9000,162,0.0000,,
2017-09-29,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-09-28,13.9000,13.9000,13.9000,13.9000,13.9000,0,0.0000,,
2017-09-27,13.9000,13.9000,13.9000,13.9000,13.9000,24,0.0000,,
2017-09-26,13.9000,13.9000,13.9000,13.9000,13.9000,1000,0.0000,,
2017-09-25,13.9000,13.9000,13.9000,13.9000,13.9000,3400,0.0000,,
2017-09-22,14.0000,14.0000,14.0000,14.0000,14.0000,0,0.0000,,
2017-09-21,14.0000,14.0000,14.0000,14.0000,14.0000,0,0.0000,,
2017-09-20,14.0000,14.0000,14.0000,14.0000,14.0000,0,0.0000,,
2017-09-19,14.0000,14.0000,14.0000,14.0000,14.0000,265,0.0000,,
2017-09-18,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-09-15,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-09-14,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-09-13,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-09-12,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-09-11,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-09-08,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-09-07,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-09-06,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-09-05,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-09-01,13.5000,13.5000,13.5000,13.5000,13.5000,40,0.0000,,
2017-08-31,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-08-30,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-08-29,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-08-28,13.5000,13.5000,13.5000,13.5000,13.5000,0,0.0000,,
2017-08-25,13.5500,13.5500,13.5000,13.5000,13.5000,240,0.0000,,
2017-08-24,12.8000,13.7500,12.8000,13.7500,13.7500,900,0.0000,,
2017-08-23,12.8000,12.8000,12.6870,12.8000,12.8000,800,0.0000,,
2017-08-22,12.7500,12.7500,12.7500,12.7500,12.7500,84,0.0000,,
2017-08-21,12.0140,12.7500,12.0140,12.7500,12.7500,200,0.0000,,
2017-08-18,12.6000,12.6000,12.6000,12.6000,12.6000,0,0.0000,,
2017-08-17,12.6000,12.6000,12.6000,12.6000,12.6000,0,0.0000,,
2017-08-16,12.6000,12.6000,12.6000,12.6000,12.6000,0,0.0000,,
2017-08-15,12.6000,12.6000,12.6000,12.6000,12.6000,0,0.0000,,
2017-08-14,12.6000,12.6000,12.6000,12.6000,12.6000,80,0.0000,,
2017-08-11,12.6000,12.6000,12.6000,12.6000,12.6000,100,0.0000,,
2017-08-10,12.5500,12.6000,12.5500,12.6000,12.6000,300,0.0000,,
2017-08-09,11.8500,12.5500,11.4000,12.5500,12.5500,3897,0.0000,,
2017-08-08,12.2560,12.2560,12.2560,12.2560,12.2560,250,0.0000,,
2017-08-07,12.0500,12.0500,12.0500,12.0500,12.0500,0,0.0000,,
2017-08-04,12.0500,12.0500,12.0500,12.0500,12.0500,800,0.0000,,
2017-08-03,12.0000,12.0000,12.0000,12.0000,12.0000,0,0.0000,,
2017-08-02,12.0000,12.0000,12.0000,12.0000,12.0000,695,0.0000,,
2017-08-01,12.4500,12.4500,12.0000,12.0000,12.0000,3415,0.0000,,
2017-07-31,13.1000,13.1000,12.0300,12.0300,12.0300,400,0.0000,,
2017-07-28,12.4000,13.1000,12.4000,13.1000,13.1000,200,0.0000,,
2017-07-27,11.4500,11.4500,11.4500,11.4500,11.4500,0,0.0000,,
2017-07-26,11.4500,11.4500,11.4500,11.4500,11.4500,0,0.0000,,
2017-07-25,11.4500,11.4500,11.4500,11.4500,11.4500,0,0.0000,,
2017-07-24,11.4500,11.4500,11.4500,11.4500,11.4500,0,0.0000,,
2017-07-21,11.4500,11.4500,11.4500,11.4500,11.4500,0,0.0000,,
2017-07-20,11.4500,11.4500,11.4500,11.4500,11.4500,0,0.0000,,
2017-07-19,11.4500,11.4500,11.4500,11.4500,11.4500,4,0.0000,,
2017-07-18,11.4500,11.4500,11.4500,11.4500,11.4500,0,0.0000,,
2017-07-17,11.4500,11.4500,11.4500,11.4500,11.4500,0,0.0000,,
2017-07-14,11.4500,11.4500,11.4500,11.4500,11.4500,0,0.0000,,
2017-07-13,11.4500,11.4500,11.4500,11.4500,11.4500,500,0.0000,,
2017-07-12,12.3500,12.3950,12.3500,12.3950,12.3950,750,0.0000,,
2017-07-11,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-07-10,11.3050,11.3050,11.3050,11.3050,11.3050,1,0.0000,,
2017-07-07,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-07-06,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-07-05,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-07-03,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-30,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-29,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-28,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-27,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-26,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-23,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-22,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-21,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-20,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-19,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-16,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-15,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-14,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-13,11.3050,11.3050,11.3050,11.3050,11.3050,0,0.0000,,
2017-06-12,11.3000,11.3050,11.3000,11.3050,11.3050,1000,0.0000,,
2017-06-09,12.0500,12.0500,12.0500,12.0500,12.0500,152,0.0000,,
2017-06-08,12.0500,12.0500,12.0500,12.0500,12.0500,0,0.0000,,
2017-06-07,12.0500,12.0500,12.0500,12.0500,12.0500,243,0.0000,,
2017-06-06,12.0500,12.0500,12.0500,12.0500,12.0500,0,0.0000,,
2017-06-05,12.0500,12.0500,12.0500,12.0500,12.0500,0,0.0000,,
2017-06-02,12.0500,12.0500,12.0500,12.0500,12.0500,0,0.0000,,
2017-06-01,12.0500,12.0500,12.0500,12.0500,12.0500,1,0.0000,,
2017-05-31,12.0500,12.0500,12.0500,12.0500,12.0500,0,0.0000,,
2017-05-30,12.0500,12.0500,12.0500,12.0500,12.0500,100,0.0000,,
2017-05-26,13.7500,13.7500,13.7500,13.7500,13.7500,0,0.0000,,
2017-05-25,13.7500,13.7500,13.7500,13.7500,13.7500,0,0.0000,,
2017-05-24,13.7500,13.7500,13.7500,13.7500,13.7500,50,0.0000,,
2017-05-23,14.0000,14.0000,13.7500,13.7500,13.7500,675,0.0000,,
2017-05-22,13.7000,13.7000,13.7000,13.7000,13.7000,617,0.0000,,
2017-05-19,15.6000,15.6000,15.6000,15.6000,15.6000,0,0.0000,,
2017-05-18,15.6000,15.6000,15.6000,15.6000,15.6000,0,0.0000,,
2017-05-17,15.6000,15.6000,15.6000,15.6000,15.6000,14,0.0000,,
2017-05-16,15.6000,15.6000,15.6000,15.6000,15.6000,0,0.0000,,
2017-05-15,15.6000,15.6000,15.6000,15.6000,15.6000,0,0.0000,,
2017-05-12,15.6000,15.6000,15.6000,15.6000,15.6000,0,0.0000,,
2017-05-11,15.6000,15.6000,15.6000,15.6000,15.6000,145,0.0000,,
2017-05-10,16.0000,16.6000,15.8500,15.8500,15.8500,600,0.0000,,
2017-05-09,15.7000,15.7000,15.7000,15.7000,15.7000,0,0.0000,,
2017-05-08,15.7000,15.7000,15.7000,15.7000,15.7000,22,0.0000,,
2017-05-05,15.7000,15.7000,15.7000,15.7000,15.7000,38,0.0000,,
2017-05-04,15.7000,15.7000,15.7000,15.7000,15.7000,0,0.0000,,
2017-05-03,15.7000,15.7000,15.7000,15.7000,15.7000,0,0.0000,,
2017-05-02,15.7000,15.7000,15.7000,15.7000,15.7000,500,0.0000,,
2017-05-01,14.3000,14.3000,14.3000,14.3000,14.3000,0,0.0000,,
2017-04-28,14.3000,14.3000,14.3000,14.3000,14.3000,6,0.0000,,
2017-04-27,14.3000,14.3000,14.3000,14.3000,14.3000,0,0.0000,,
2017-04-26,14.3000,14.3000,14.3000,14.3000,14.3000,44,0.0000,,
