timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,,
2017-11-22,5.2500,5.4500,5.2000,5.4000,5.4000,198451,0.0000,,
2017-11-21,5.2500,5.4500,5.0500,5.2000,5.2000,470402,0.0000,,
2017-11-20,5.3000,5.4000,5.2000,5.2500,5.2500,135374,0.0000,,
2017-11-17,5.1000,5.2500,5.1000,5.2000,5.2000,87342,0.0000,,
2017-11-16,5.1500,5.4000,5.1000,5.2000,5.2000,173729,0.0000,,
2017-11-15,5.0500,5.2500,5.0500,5.1000,5.1000,200905,0.0000,,
2017-11-14,5.0000,5.2500,4.8010,5.1500,5.1500,187200,0.0000,,
2017-11-13,5.1000,5.5000,4.9250,4.9500,4.9500,156833,0.0000,,
2017-11-10,5.0000,5.4000,4.9000,5.2000,5.2000,494053,0.0000,,
2017-11-09,5.0000,5.3500,4.9500,5.0000,5.0000,457945,0.0000,,
2017-11-08,5.4500,5.5000,5.0500,5.1000,5.1000,236221,0.0000,,
2017-11-07,5.8000,6.0000,5.3500,5.4000,5.4000,176803,0.0000,,
2017-11-06,6.0000,6.0000,5.6000,5.7500,5.7500,230722,0.0000,,
2017-11-03,6.1500,6.2000,5.9500,6.0000,6.0000,199039,0.0000,,
2017-11-02,5.9500,6.3000,5.9500,6.1500,6.1500,55907,0.0000,,
2017-11-01,6.4000,6.4000,5.8750,6.0000,6.0000,89224,0.0000,,
2017-10-31,6.6000,6.6000,6.2500,6.3000,6.3000,116884,0.0000,,
2017-10-30,6.8000,6.8000,6.4500,6.5000,6.5000,119674,0.0000,,
2017-10-27,6.3500,6.6000,6.1500,6.5000,6.5000,88142,0.0000,,
2017-10-26,6.6500,6.7000,6.2000,6.3000,6.3000,163204,0.0000,,
2017-10-25,6.9000,6.9500,6.6000,6.6500,6.6500,116505,0.0000,,
2017-10-24,7.3500,7.3500,6.8000,6.9000,6.9000,182868,0.0000,,
2017-10-23,7.4000,7.5000,7.1250,7.2500,7.2500,87370,0.0000,,
2017-10-20,7.2500,7.4500,7.1000,7.4500,7.4500,86349,0.0000,,
2017-10-19,7.3000,7.5000,6.9000,7.1500,7.1500,134038,0.0000,,
2017-10-18,7.1000,7.4000,7.0500,7.3500,7.3500,94976,0.0000,,
