timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,,
2017-11-22,35.9100,36.2100,35.1500,35.5500,35.5500,66429,0.0000,,
2017-11-21,36.6600,36.6600,35.5100,35.7500,35.7500,62191,0.0000,,
2017-11-20,37.2500,37.2500,35.8900,36.3800,36.3800,314897,0.0000,,
2017-11-17,37.1000,37.7100,37.1000,37.2400,37.2400,185055,0.0000,,
2017-11-16,37.2200,37.8100,36.6400,37.1000,37.1000,160528,0.0000,,
2017-11-15,37.6200,37.6200,36.4900,37.1100,37.1100,63140,0.0000,,
2017-11-14,38.5500,38.6700,37.7600,37.8300,37.8300,71541,0.0000,,
2017-11-13,38.5000,39.0500,38.3400,38.7000,38.7000,102119,0.0000,,
2017-11-10,38.7400,38.9100,38.3600,38.7200,38.7200,108117,0.0000,,
2017-11-09,39.0700,39.3400,37.2450,38.7900,38.7900,203468,0.0000,,
2017-11-08,39.1400,39.4000,38.7000,39.3200,39.3200,58509,0.0000,,
2017-11-07,39.4300,39.6400,39.1700,39.3300,39.3300,80578,0.0000,,
2017-11-06,39.5400,40.2000,39.2600,39.3300,39.3300,164331,0.0000,,
2017-11-03,39.3900,40.2500,39.2200,39.3100,39.3100,53507,0.0000,,
2017-11-02,39.6800,40.1600,39.0700,39.3800,39.3800,91961,0.0000,,
2017-11-01,39.4800,40.3500,39.1700,39.4600,39.4600,125173,0.0000,,
2017-10-31,39.1400,39.7000,38.6750,38.9700,38.9700,90941,0.0000,,
2017-10-30,40.5200,40.7450,39.1400,39.2500,39.2500,107049,0.0000,,
2017-10-27,38.3000,40.7200,37.8530,40.5800,40.5800,45372,0.0000,,
2017-10-26,38.8600,39.0400,38.0000,38.2800,38.2800,19065,0.0000,,
2017-10-25,39.5500,39.8900,38.3500,38.5800,38.5800,31523,0.0000,,
2017-10-24,40.6100,41.5300,39.2800,39.7600,39.7600,165661,0.0000,,
2017-10-23,40.5700,41.1000,40.1400,40.4500,40.4500,56365,0.0000,,
2017-10-20,41.3200,41.9000,40.4900,40.6500,40.6500,42271,0.0000,,
2017-10-19,41.3400,41.4600,40.7900,41.0100,41.0100,40593,0.0000,,
2017-10-18,41.9800,42.2500,41.5600,41.7000,41.7000,56340,0.0000,,
2017-10-17,41.6850,42.4000,41.4800,41.8500,41.8500,30603,0.0000,,
2017-10-16,41.5900,42.2800,41.0900,41.9100,41.9100,37373,0.0000,,
2017-10-13,40.6000,41.5300,40.0700,41.2200,41.2200,41108,0.0000,,
2017-10-12,41.3000,41.7100,40.1550,40.4800,40.4800,70160,0.0000,,
2017-10-11,42.2200,42.2200,41.1800,41.4300,41.4300,50257,0.0000,,
2017-10-10,42.5500,43.2900,41.4400,41.6700,41.6700,38098,0.0000,,
2017-10-09,41.3900,42.3500,41.3900,42.1600,42.1600,45921,0.0000,,
2017-10-06,40.8500,41.2600,40.6400,41.1300,41.1300,34008,0.0000,,
2017-10-05,40.4400,41.3750,40.0500,41.1000,41.1000,41911,0.0000,,
2017-10-04,40.5300,40.6600,39.6700,40.2300,40.2300,42577,0.0000,,
2017-10-03,40.6200,40.8150,40.1000,40.3900,40.3900,116462,0.0000,,
2017-10-02,39.9000,40.9510,38.9700,40.5500,40.5500,215410,0.0000,,
2017-09-29,40.1100,40.4000,39.7800,39.9800,39.9800,61427,0.0000,,
2017-09-28,39.1400,40.5000,39.1400,40.0000,40.0000,110869,0.0000,,
2017-09-27,39.9700,40.2500,38.9500,40.0300,40.0300,132310,0.0000,,
2017-09-26,39.5300,40.0000,39.5100,39.9000,39.9000,95019,0.0000,,
2017-09-25,39.5500,39.9400,39.4900,39.5400,39.5400,65567,0.0000,,
2017-09-22,39.8400,39.8400,39.3300,39.4600,39.4600,33691,0.0000,,
2017-09-21,39.4700,39.9700,39.3500,39.6000,39.6000,73506,0.0000,,
2017-09-20,39.2000,39.8300,39.1200,39.7200,39.7200,48074,0.0000,,
2017-09-19,39.3500,39.5800,38.6300,39.0500,39.0500,31915,0.0000,,
2017-09-18,39.1300,39.6500,38.1550,39.5000,39.5000,46968,0.0000,,
2017-09-15,40.3200,40.3500,39.1800,39.2000,39.2000,264994,0.0000,,
2017-09-14,40.1000,40.5000,39.6000,40.2100,40.2100,140989,0.0000,,
2017-09-13,38.6900,40.5000,38.6900,40.5000,40.5000,153374,0.0000,,
2017-09-12,37.3400,39.1500,37.1000,38.9900,38.9900,95588,0.0000,,
2017-09-11,38.7800,38.9300,37.7700,38.0000,38.0000,68133,0.0000,,
2017-09-08,38.9500,39.3800,38.1300,38.4300,38.4300,203671,0.0000,,
2017-09-07,39.6500,39.6600,39.0700,39.2800,39.2800,112992,0.0000,,
2017-09-06,39.3800,40.3100,39.3800,39.6500,39.6500,105789,0.0000,,
2017-09-05,38.5000,40.0900,38.5000,39.1700,39.1700,77172,0.0000,,
2017-09-01,38.1300,38.4500,37.8500,38.4500,38.4500,32480,0.0000,,
2017-08-31,37.9900,38.9000,37.5600,38.5000,38.5000,47237,0.0000,,
2017-08-30,37.2500,37.7500,36.7620,37.4500,37.4500,45214,0.0000,,
2017-08-29,37.5404,38.0194,36.7840,37.4200,37.4200,38500,0.0000,,
2017-08-28,39.0000,39.0100,37.4900,38.0000,38.0000,47877,0.0000,,
2017-08-25,39.0700,39.1500,38.1760,38.7700,38.7700,24867,0.0000,,
2017-08-24,38.8100,38.9800,38.2980,38.9800,38.9800,37400,0.0000,,
2017-08-23,38.6300,39.0900,36.7350,38.4400,38.4400,40871,0.0000,,
2017-08-22,38.8800,39.0900,38.4800,38.8800,38.8800,33974,0.0000,,
2017-08-21,38.6700,39.1900,38.0290,38.5700,38.5700,42819,0.0000,,
2017-08-18,37.9500,39.2500,37.8300,38.5500,38.5500,67608,0.0000,,
2017-08-17,38.4400,39.4050,37.8100,38.4400,38.4400,106200,0.0000,,
2017-08-16,39.4400,39.4900,37.8000,38.7000,38.7000,63451,0.0000,,
2017-08-15,38.3100,40.4800,38.0400,39.3500,39.3500,105118,0.0000,,
2017-08-14,37.8800,38.7900,37.5000,38.4000,38.4000,79102,0.0000,,
2017-08-11,37.4200,38.0500,36.7669,37.8600,37.8600,63620,0.0000,,
2017-08-10,37.1893,37.5100,36.6400,37.2000,37.2000,58206,0.0000,,
2017-08-09,37.2200,38.0999,36.5000,37.2400,37.2400,72092,0.0000,,
2017-08-08,38.0600,38.8800,37.6740,38.1400,38.1400,38020,0.0000,,
2017-08-07,38.2300,38.5800,37.6200,38.1900,38.1900,30845,0.0000,,
2017-08-04,37.7300,38.8500,37.4070,38.5800,38.5800,46461,0.0000,,
2017-08-03,37.8300,38.2900,36.7350,37.9100,37.9100,53090,0.0000,,
2017-08-02,39.2400,39.4200,37.4290,37.8800,37.8800,59835,0.0000,,
2017-08-01,38.5200,40.0600,38.2200,39.6200,39.6200,82749,0.0000,,
2017-07-31,38.2400,39.0000,37.5450,38.4100,38.4100,63801,0.0000,,
2017-07-28,38.1000,39.4700,36.5500,38.1000,38.1000,83256,0.0000,,
2017-07-27,38.1000,38.7900,37.7170,38.1800,38.1800,25488,0.0000,,
2017-07-26,38.2900,38.8900,37.9000,38.1200,38.1200,32008,0.0000,,
2017-07-25,37.8500,38.7200,37.1000,37.5900,37.5900,43556,0.0000,,
2017-07-24,38.2000,39.8150,37.7000,37.8500,37.8500,32283,0.0000,,
2017-07-21,38.3300,38.5040,37.1300,37.4900,37.4900,39255,0.0000,,
2017-07-20,38.3000,39.3000,37.5500,37.8000,37.8000,84063,0.0000,,
2017-07-19,38.4200,38.4200,37.4900,38.2600,38.2600,131735,0.0000,,
2017-07-18,38.7200,38.8400,37.8900,38.3700,38.3700,51285,0.0000,,
2017-07-17,36.9200,38.4700,36.9200,38.2400,38.2400,36263,0.0000,,
