timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,,
2017-09-15,3.7500,4.0000,3.7400,3.9500,3.9338,113589,0.0000,1.0000,,
2017-09-14,3.7000,3.8300,3.6484,3.7700,3.7545,42800,0.0000,1.0000,,
2017-09-13,3.6500,3.8500,3.6500,3.7600,3.7446,62602,0.0000,1.0000,,
2017-09-12,3.6300,3.7300,3.6000,3.6800,3.6649,31903,0.0000,1.0000,,
2017-09-11,3.6100,3.7700,3.5400,3.7100,3.6948,106799,0.0000,1.0000,,
2017-09-08,3.6000,3.7300,3.5400,3.6700,3.6549,55594,0.0000,1.0000,,
2017-09-07,3.8100,3.8100,3.6400,3.6500,3.6350,51653,0.0000,1.0000,,
2017-09-06,3.6700,3.8000,3.6400,3.7700,3.7545,89954,0.0000,1.0000,,
2017-09-05,3.6700,3.6700,3.5500,3.6400,3.6251,89408,0.0000,1.0000,,
2017-09-01,3.6600,3.6600,3.6000,3.6200,3.6051,49414,0.0000,1.0000,,
2017-08-31,3.6500,3.7500,3.6300,3.6400,3.6251,43684,0.0000,1.0000,,
2017-08-30,3.7390,3.7650,3.4700,3.6500,3.6350,237695,0.0000,1.0000,,
2017-08-29,3.8100,3.8100,3.7160,3.7300,3.7147,34088,0.0000,1.0000,,
2017-08-28,3.7300,3.8500,3.7150,3.8000,3.7844,48765,0.0000,1.0000,,
2017-08-25,3.8200,3.8376,3.7600,3.8100,3.7944,24115,0.0000,1.0000,,
2017-08-24,3.8700,3.8700,3.6800,3.8200,3.8043,19382,0.0000,1.0000,,
2017-08-23,3.8500,3.9100,3.8500,3.8900,3.8740,43199,0.0000,1.0000,,
2017-08-22,3.8300,3.9200,3.8300,3.8900,3.8740,42376,0.0000,1.0000,,
2017-08-21,3.8300,3.8900,3.8259,3.8600,3.8442,70923,0.0150,1.0000,,
2017-08-18,3.7500,3.8900,3.7000,3.8800,3.8491,105496,0.0000,1.0000,,
2017-08-17,3.9100,3.9650,3.8500,3.8500,3.8194,85133,0.0000,1.0000,,
2017-08-16,3.8700,4.0000,3.8700,3.9500,3.9186,32699,0.0000,1.0000,,
2017-08-15,3.9500,4.0300,3.9000,3.9500,3.9186,44310,0.0000,1.0000,,
2017-08-14,4.1600,4.1600,3.9066,3.9900,3.9582,68673,0.0000,1.0000,,
2017-08-11,3.8500,4.0600,3.8100,4.0600,4.0277,77084,0.0000,1.0000,,
2017-08-10,4.0300,4.1089,3.9000,3.9200,3.8888,71745,0.0000,1.0000,,
2017-08-09,3.8200,4.1600,3.7500,4.1400,4.1070,377066,0.0000,1.0000,,
2017-08-08,4.4700,4.4700,3.6301,3.8700,3.8392,726322,0.0000,1.0000,,
2017-08-07,4.6400,4.7160,4.4700,4.7000,4.6626,91364,0.0000,1.0000,,
2017-08-04,4.4600,4.6300,4.4600,4.6000,4.5634,105346,0.0000,1.0000,,
2017-08-03,4.6100,4.6253,4.2200,4.5000,4.4642,116257,0.0000,1.0000,,
2017-08-02,5.1000,5.1200,4.4700,4.5000,4.4642,297839,0.0000,1.0000,,
2017-08-01,5.1500,5.1500,4.9999,5.0900,5.0495,86502,0.0000,1.0000,,
2017-07-31,5.0000,5.1225,5.0000,5.1000,5.0594,32795,0.0000,1.0000,,
2017-07-28,5.0900,5.1400,5.0100,5.1400,5.0991,21738,0.0000,1.0000,,
2017-07-27,5.0800,5.2500,5.0800,5.1600,5.1189,29946,0.0000,1.0000,,
2017-07-26,4.9500,5.1500,4.9500,5.1200,5.0792,20214,0.0000,1.0000,,
2017-07-25,4.9200,5.1500,4.9200,4.9500,4.9106,33228,0.0000,1.0000,,
2017-07-24,5.0300,5.1100,4.9000,4.9100,4.8709,55125,0.0000,1.0000,,
2017-07-21,5.1500,5.2700,5.0600,5.0600,5.0197,46210,0.0000,1.0000,,
2017-07-20,5.2700,5.3736,5.2000,5.2400,5.1983,10493,0.0000,1.0000,,
2017-07-19,5.3100,5.3900,5.2000,5.2500,5.2082,26549,0.0000,1.0000,,
2017-07-18,5.4500,5.4800,5.3000,5.3200,5.2777,26459,0.0000,1.0000,,
2017-07-17,5.5100,5.5100,5.3700,5.4400,5.3967,71971,0.0000,1.0000,,
2017-07-14,5.3350,5.5080,5.3100,5.4400,5.3967,47759,0.0000,1.0000,,
2017-07-13,5.3100,5.3500,5.2800,5.3100,5.2677,44975,0.0000,1.0000,,
2017-07-12,5.2700,5.3900,5.2700,5.3000,5.2578,20288,0.0000,1.0000,,
2017-07-11,5.3300,5.3900,5.2500,5.3000,5.2578,38007,0.0000,1.0000,,
2017-07-10,5.3500,5.3900,5.2400,5.2800,5.2380,52814,0.0000,1.0000,,
2017-07-07,5.2600,5.3300,5.2200,5.3000,5.2578,20433,0.0000,1.0000,,
2017-07-06,5.2300,5.2700,5.1910,5.2000,5.1586,32273,0.0000,1.0000,,
2017-07-05,5.2900,5.2900,5.0900,5.2000,5.1586,47842,0.0000,1.0000,,
2017-07-03,5.3400,5.3400,4.9150,5.2500,5.2082,88227,0.0000,1.0000,,
2017-06-30,4.9500,5.3900,4.9500,5.2900,5.2479,187512,0.0000,1.0000,,
2017-06-29,4.8600,5.0200,4.8600,5.0200,4.9800,54591,0.0000,1.0000,,
2017-06-28,4.8700,4.9800,4.7800,4.8200,4.7816,34378,0.0000,1.0000,,
2017-06-27,4.9200,4.9300,4.7900,4.8300,4.7916,17441,0.0000,1.0000,,
2017-06-26,4.9300,4.9800,4.8600,4.8700,4.8312,24214,0.0000,1.0000,,
2017-06-23,5.0000,5.0000,4.9200,4.9200,4.8808,18103,0.0000,1.0000,,
2017-06-22,4.9200,5.0000,4.9000,4.9800,4.9404,14918,0.0000,1.0000,,
2017-06-21,4.8800,4.9900,4.8500,4.9500,4.9106,32424,0.0000,1.0000,,
2017-06-20,4.9200,4.9200,4.8300,4.8400,4.8015,18188,0.0000,1.0000,,
2017-06-19,5.0800,5.0800,4.8200,4.9100,4.8709,33334,0.0000,1.0000,,
2017-06-16,4.7900,5.0800,4.7900,5.0500,5.0098,89716,0.0000,1.0000,,
2017-06-15,4.8000,4.8500,4.7608,4.8500,4.8114,14538,0.0000,1.0000,,
2017-06-14,4.8700,4.8800,4.7800,4.7800,4.7420,17820,0.0000,1.0000,,
2017-06-13,4.9400,4.9900,4.7740,4.8800,4.8412,13279,0.0000,1.0000,,
2017-06-12,4.8400,4.9500,4.6375,4.9100,4.8709,46704,0.0000,1.0000,,
2017-06-09,4.9900,5.1053,4.7310,4.8100,4.7717,151008,0.0000,1.0000,,
2017-06-08,4.8400,4.9900,4.6600,4.9700,4.9304,129763,0.0000,1.0000,,
2017-06-07,4.7500,4.8900,4.6800,4.8100,4.7717,103332,0.0000,1.0000,,
2017-06-06,4.6000,4.7900,4.5700,4.7100,4.6725,98758,0.0000,1.0000,,
2017-06-05,4.5600,4.6500,4.5200,4.6000,4.5634,30041,0.0000,1.0000,,
2017-06-02,4.5600,4.6400,4.4976,4.6000,4.5634,35626,0.0000,1.0000,,
2017-06-01,4.5400,4.5950,4.5100,4.5100,4.4741,32377,0.0000,1.0000,,
2017-05-31,4.5500,4.5900,4.4200,4.4800,4.4443,25718,0.0000,1.0000,,
2017-05-30,4.7000,4.7000,4.4100,4.4900,4.4543,66807,0.0000,1.0000,,
2017-05-26,4.5100,4.6600,4.5000,4.6600,4.6229,78776,0.0000,1.0000,,
2017-05-25,4.5200,4.5200,4.3564,4.4800,4.4443,19837,0.0000,1.0000,,
2017-05-24,4.6100,4.6100,4.4000,4.5200,4.4840,67472,0.0000,1.0000,,
2017-05-23,4.6500,4.6700,4.5500,4.5500,4.5138,83443,0.0000,1.0000,,
2017-05-22,4.7600,4.9100,4.5600,4.5700,4.5336,75977,0.0000,1.0000,,
2017-05-19,4.5000,4.6000,4.4600,4.5600,4.5237,122864,0.0150,1.0000,,
2017-05-18,4.2700,4.5000,4.2700,4.4600,4.4100,103560,0.0000,1.0000,,
2017-05-17,4.2100,4.3000,4.2000,4.2699,4.2220,40494,0.0000,1.0000,,
2017-05-16,4.3000,4.3000,4.2500,4.2500,4.2024,48423,0.0000,1.0000,,
2017-05-15,4.2600,4.3000,4.2000,4.2800,4.2320,50173,0.0000,1.0000,,
2017-05-12,4.2800,4.3200,4.0749,4.1500,4.1035,122829,0.0000,1.0000,,
2017-05-11,4.2500,4.3500,4.2104,4.2600,4.2122,36546,0.0000,1.0000,,
2017-05-10,4.1000,4.2400,4.1000,4.2400,4.1925,38637,0.0000,1.0000,,
2017-05-09,4.0300,4.2200,4.0300,4.1300,4.0837,30505,0.0000,1.0000,,
2017-05-08,4.0300,4.1500,4.0173,4.0440,3.9987,53291,0.0000,1.0000,,
2017-05-05,4.0300,4.0400,3.9900,4.0000,3.9552,15393,0.0000,1.0000,,
2017-05-04,4.0300,4.0300,3.9900,3.9900,3.9453,15683,0.0000,1.0000,,
2017-05-03,3.9700,4.0700,3.9700,3.9900,3.9453,32764,0.0000,1.0000,,
2017-05-02,4.0200,4.0500,3.9600,3.9800,3.9354,20773,0.0000,1.0000,,
2017-05-01,4.1100,4.1300,3.9700,4.0200,3.9749,29508,0.0000,1.0000,,
2017-04-28,4.1500,4.2972,4.0500,4.0500,4.0046,104351,0.0000,1.0000,,
2017-04-27,4.0700,4.2500,4.0700,4.1500,4.1035,85136,0.0000,1.0000,,
2017-04-26,4.0100,4.1300,4.0000,4.1000,4.0540,28470,0.0000,1.0000,,
2017-04-25,4.0200,4.0599,3.9900,4.0000,3.9552,28752,0.0000,1.0000,,
2017-04-24,4.0000,4.1100,3.9800,3.9800,3.9354,19273,0.0000,1.0000,,
2017-04-21,4.0400,4.0500,3.9800,4.0100,3.9650,32426,0.0000,1.0000,,
2017-04-20,4.0600,4.1500,3.9800,4.0100,3.9650,22494,0.0000,1.0000,,
2017-04-19,4.0100,4.1000,3.9550,4.1000,4.0540,36920,0.0000,1.0000,,
2017-04-18,3.9500,3.9900,3.9500,3.9600,3.9156,3900,0.0000,1.0000,,
2017-04-17,3.9900,4.1200,3.9700,4.0400,3.9947,7078,0.0000,1.0000,,
2017-04-13,4.1100,4.1500,4.0100,4.0100,3.9650,3783,0.0000,1.0000,,
2017-04-12,4.1500,4.1500,4.1000,4.1000,4.0540,27198,0.0000,1.0000,,
2017-04-11,4.0600,4.2100,4.0400,4.1200,4.0738,29140,0.0000,1.0000,,
2017-04-10,3.9100,4.0600,3.9100,4.0500,4.0046,21753,0.0000,1.0000,,
2017-04-07,3.8800,3.9100,3.8600,3.9100,3.8662,30936,0.0000,1.0000,,
2017-04-06,3.8700,3.9000,3.8700,3.8800,3.8365,7571,0.0000,1.0000,,
2017-04-05,3.9000,3.9500,3.8700,3.8700,3.8266,9969,0.0000,1.0000,,
2017-04-04,3.9300,3.9700,3.8850,3.9000,3.8563,5885,0.0000,1.0000,,
2017-04-03,3.9200,3.9700,3.8800,3.9000,3.8563,25268,0.0000,1.0000,,
2017-03-31,4.0100,4.0100,3.9100,3.9200,3.8761,39222,0.0000,1.0000,,
2017-03-30,4.0700,4.0900,3.9600,3.9900,3.9453,16922,0.0000,1.0000,,
2017-03-29,4.0500,4.0500,4.0300,4.0300,3.9848,4931,0.0000,1.0000,,
2017-03-28,4.0000,4.1000,3.9700,4.0200,3.9749,10650,0.0000,1.0000,,
2017-03-27,4.0300,4.0500,3.9700,4.0099,3.9649,13767,0.0000,1.0000,,
2017-03-24,4.0500,4.0500,4.0000,4.0200,3.9749,12880,0.0000,1.0000,,
2017-03-23,3.9650,4.0500,3.9301,3.9500,3.9057,35277,0.0000,1.0000,,
2017-03-22,3.9000,4.0300,3.8500,3.8500,3.8068,65398,0.0000,1.0000,,
2017-03-21,3.9900,4.0300,3.8500,3.8800,3.8365,32975,0.0000,1.0000,,
2017-03-20,3.7500,3.9900,3.7500,3.9800,3.9354,105253,0.0000,1.0000,,
2017-03-17,3.8600,3.8900,3.7000,3.7100,3.6684,104895,0.0000,1.0000,,
2017-03-16,3.8400,3.9200,3.8400,3.8701,3.8267,25490,0.0000,1.0000,,
2017-03-15,3.9100,3.9500,3.8400,3.8400,3.7969,22308,0.0000,1.0000,,
2017-03-14,3.9100,3.9300,3.8600,3.8800,3.8365,27457,0.0000,1.0000,,
2017-03-13,3.8800,3.9400,3.8600,3.9200,3.8761,35490,0.0000,1.0000,,
2017-03-10,3.8600,3.8900,3.8400,3.8500,3.8068,7946,0.0000,1.0000,,
2017-03-09,3.8900,3.8900,3.8000,3.8700,3.8266,24457,0.0000,1.0000,,
2017-03-08,3.8700,3.9200,3.8400,3.8800,3.8365,22014,0.0000,1.0000,,
2017-03-07,3.9400,3.9400,3.8800,3.8900,3.8464,10358,0.0000,1.0000,,
2017-03-06,3.8800,3.9500,3.8800,3.9300,3.8859,16766,0.0000,1.0000,,
2017-03-03,3.8700,3.9500,3.8700,3.9200,3.8761,36613,0.0000,1.0000,,
2017-03-02,3.7800,3.9000,3.7800,3.9000,3.8563,36640,0.0000,1.0000,,
2017-03-01,3.7800,3.8400,3.7800,3.8000,3.7574,203003,0.0000,1.0000,,
2017-02-28,3.7600,3.7900,3.7500,3.7600,3.7178,32241,0.0000,1.0000,,
2017-02-27,3.8200,3.8500,3.7800,3.7900,3.7475,20397,0.0000,1.0000,,
2017-02-24,3.8400,3.8400,3.7500,3.8300,3.7871,30995,0.0000,1.0000,,
2017-02-23,3.8200,3.8500,3.8036,3.8400,3.7969,18617,0.0000,1.0000,,
2017-02-22,3.7700,3.8899,3.7700,3.8300,3.7871,46384,0.0000,1.0000,,
2017-02-21,3.8000,3.8600,3.8000,3.8400,3.7969,32561,0.0150,1.0000,,
2017-02-17,3.9000,3.9000,3.8000,3.8400,3.7822,42596,0.0000,1.0000,,
2017-02-16,3.8800,3.9300,3.8500,3.9000,3.8413,63531,0.0000,1.0000,,
2017-02-15,3.8400,3.9000,3.8101,3.8800,3.8216,54223,0.0000,1.0000,,
2017-02-14,3.8500,3.8800,3.8100,3.8500,3.7920,61358,0.0000,1.0000,,
2017-02-13,3.8600,3.9300,3.8600,3.8800,3.8216,20345,0.0000,1.0000,,
2017-02-10,3.8500,3.9000,3.8300,3.9000,3.8413,54978,0.0000,1.0000,,
2017-02-09,3.7400,3.8300,3.7000,3.8200,3.7625,58537,0.0000,1.0000,,
2017-02-08,3.7900,3.8000,3.7000,3.7300,3.6738,58137,0.0000,1.0000,,
2017-02-07,3.7800,3.8400,3.7800,3.8000,3.7428,29677,0.0000,1.0000,,
2017-02-06,3.8800,3.9000,3.7700,3.8000,3.7428,104201,0.0000,1.0000,,
2017-02-03,3.9100,3.9500,3.8500,3.8800,3.8216,91536,0.0000,1.0000,,
2017-02-02,3.8900,3.9500,3.8500,3.9000,3.8413,24786,0.0000,1.0000,,
2017-02-01,3.9400,3.9600,3.8600,3.9200,3.8610,50524,0.0000,1.0000,,
2017-01-31,3.8600,3.9200,3.8000,3.9000,3.8413,74943,0.0000,1.0000,,
2017-01-30,4.0300,4.0300,3.8000,3.9200,3.8610,140636,0.0000,1.0000,,
2017-01-27,4.1200,4.1200,3.9400,4.0000,3.9398,123914,0.0000,1.0000,,
2017-01-26,4.1400,4.1500,4.1100,4.1500,4.0875,21490,0.0000,1.0000,,
2017-01-25,4.1600,4.1600,4.0700,4.1292,4.0670,19490,0.0000,1.0000,,
2017-01-24,4.1900,4.1900,4.1000,4.1300,4.0678,58859,0.0000,1.0000,,
2017-01-23,4.1500,4.1850,4.1500,4.1500,4.0875,21094,0.0000,1.0000,,
2017-01-20,4.0000,4.1300,4.0000,4.1300,4.0678,16893,0.0000,1.0000,,
2017-01-19,4.0500,4.0900,3.9101,4.0300,3.9693,29482,0.0000,1.0000,,
2017-01-18,4.0800,4.1500,4.0100,4.0100,3.9496,27341,0.0000,1.0000,,
2017-01-17,4.2800,4.2800,3.9200,4.1300,4.0678,46439,0.0000,1.0000,,
2017-01-13,4.2300,4.3400,4.2300,4.2586,4.1945,59024,0.0000,1.0000,,
2017-01-12,4.2600,4.2600,4.1500,4.2300,4.1663,23332,0.0000,1.0000,,
2017-01-11,4.1900,4.3000,4.0900,4.2300,4.1663,38661,0.0000,1.0000,,
2017-01-10,4.2400,4.2500,4.0700,4.1400,4.0777,28323,0.0000,1.0000,,
2017-01-09,4.2500,4.3000,4.2200,4.2500,4.1860,47931,0.0000,1.0000,,
2017-01-06,4.2500,4.2500,4.2236,4.2499,4.1859,14062,0.0000,1.0000,,
2017-01-05,4.2000,4.2500,4.1700,4.2300,4.1663,56512,0.0000,1.0000,,
2017-01-04,4.0400,4.2000,4.0400,4.1600,4.0974,32095,0.0000,1.0000,,
2017-01-03,4.1100,4.1200,4.0700,4.0900,4.0284,35003,0.0000,1.0000,,
2016-12-30,4.0800,4.0800,3.9800,4.0700,4.0087,14702,0.0000,1.0000,,
2016-12-29,4.0400,4.0700,3.9100,4.0300,3.9693,47072,0.0000,1.0000,,
2016-12-28,4.0500,4.0999,4.0400,4.0800,4.0186,11090,0.0000,1.0000,,
2016-12-27,4.0000,4.0600,3.9460,4.0500,3.9890,31629,0.0000,1.0000,,
2016-12-23,4.0000,4.0010,3.9100,3.9700,3.9102,20842,0.0000,1.0000,,
2016-12-22,4.0000,4.0028,3.9686,3.9900,3.9299,15094,0.0000,1.0000,,
2016-12-21,3.9400,4.0000,3.9000,3.9900,3.9299,27460,0.0000,1.0000,,
2016-12-20,3.9600,4.0000,3.9000,3.9300,3.8708,14009,0.0000,1.0000,,
2016-12-19,3.8900,3.9500,3.8899,3.9100,3.8511,14498,0.0000,1.0000,,
2016-12-16,3.8500,3.9420,3.8500,3.8700,3.8117,19001,0.0000,1.0000,,
2016-12-15,3.8700,4.0200,3.8500,3.8550,3.7969,8600,0.0000,1.0000,,
2016-12-14,3.9862,4.0200,3.9000,3.9100,3.8511,24789,0.0000,1.0000,,
2016-12-13,4.0200,4.0200,3.9000,3.9808,3.9209,8428,0.0000,1.0000,,
2016-12-12,4.0300,4.1300,3.9400,3.9729,3.9131,8883,0.0000,1.0000,,
2016-12-09,3.9920,4.0500,3.9500,4.0300,3.9693,33826,0.0000,1.0000,,
2016-12-08,3.9300,4.0566,3.8700,3.9300,3.8708,26977,0.0000,1.0000,,
2016-12-07,3.9100,4.0000,3.8631,3.9290,3.8698,7889,0.0000,1.0000,,
2016-12-06,3.9700,3.9800,3.8700,3.9100,3.8511,11382,0.0000,1.0000,,
2016-12-05,3.7100,3.9900,3.7100,3.9400,3.8807,23690,0.0000,1.0000,,
2016-12-02,3.7500,3.7915,3.6950,3.7400,3.6837,47768,0.0000,1.0000,,
2016-12-01,3.7400,3.8800,3.7100,3.7800,3.7231,49714,0.0000,1.0000,,
2016-11-30,3.8400,3.8400,3.7860,3.8100,3.7526,34198,0.0000,1.0000,,
2016-11-29,3.8900,3.9300,3.8301,3.8500,3.7920,15916,0.0000,1.0000,,
2016-11-28,3.9500,3.9600,3.8500,3.8500,3.7920,25884,0.0000,1.0000,,
2016-11-25,3.9800,3.9900,3.9200,3.9800,3.9201,11748,0.0000,1.0000,,
2016-11-23,3.8900,4.0900,3.8800,3.9650,3.9053,15590,0.0000,1.0000,,
2016-11-22,4.0384,4.1000,3.9200,3.9400,3.8807,35394,0.0000,1.0000,,
2016-11-21,4.1500,4.2400,4.0400,4.0500,3.9890,109243,0.0150,1.0000,,
2016-11-18,4.1500,4.2000,4.0400,4.0900,4.0135,47224,0.0000,1.0000,,
2016-11-17,4.0000,4.2000,4.0000,4.1800,4.1019,63177,0.0000,1.0000,,
2016-11-16,3.9700,4.0500,3.8828,3.9700,3.8958,82355,0.0000,1.0000,,
2016-11-15,3.9100,3.9900,3.9039,3.9660,3.8919,64766,0.0000,1.0000,,
2016-11-14,4.0000,4.0600,3.8370,3.9100,3.8369,134601,0.0000,1.0000,,
2016-11-11,3.6400,3.8769,3.5400,3.8700,3.7977,122436,0.0000,1.0000,,
2016-11-10,3.6250,3.6900,3.5500,3.6800,3.6112,13405,0.0000,1.0000,,
2016-11-09,3.4000,3.6700,3.3999,3.6400,3.5720,38454,0.0000,1.0000,,
2016-11-08,3.6100,3.6696,3.5300,3.5400,3.4738,19377,0.0000,1.0000,,
2016-11-07,3.6000,3.6500,3.5500,3.6000,3.5327,59609,0.0000,1.0000,,
2016-11-04,3.5700,3.5700,3.4800,3.5000,3.4346,14531,0.0000,1.0000,,
2016-11-03,3.5400,3.5900,3.5000,3.5000,3.4346,70230,0.0000,1.0000,,
2016-11-02,3.6100,3.6300,3.5501,3.6000,3.5327,45050,0.0000,1.0000,,
2016-11-01,3.6500,3.6500,3.6000,3.6000,3.5327,23107,0.0000,1.0000,,
2016-10-31,3.6800,3.7244,3.6000,3.6300,3.5621,40291,0.0000,1.0000,,
2016-10-28,3.5000,3.7900,3.5000,3.7200,3.6505,112726,0.0000,1.0000,,
2016-10-27,3.4500,3.4500,3.3600,3.4400,3.3757,38691,0.0000,1.0000,,
2016-10-26,3.3800,3.4200,3.3800,3.4000,3.3364,25558,0.0000,1.0000,,
2016-10-25,3.3800,3.4000,3.3500,3.3900,3.3266,13499,0.0000,1.0000,,
2016-10-24,3.3500,3.4200,3.3500,3.4100,3.3463,10263,0.0000,1.0000,,
2016-10-21,3.4300,3.4300,3.3200,3.3600,3.2972,9549,0.0000,1.0000,,
2016-10-20,3.4500,3.4700,3.3800,3.3800,3.3168,10081,0.0000,1.0000,,
2016-10-19,3.4400,3.4400,3.4000,3.4100,3.3463,12028,0.0000,1.0000,,
2016-10-18,3.3500,3.4500,3.3500,3.3900,3.3266,16939,0.0000,1.0000,,
2016-10-17,3.3100,3.3800,3.3100,3.3500,3.2874,18116,0.0000,1.0000,,
2016-10-14,3.4400,3.4600,3.3100,3.3800,3.3168,27397,0.0000,1.0000,,
2016-10-13,3.4200,3.4690,3.4000,3.4100,3.3463,11598,0.0000,1.0000,,
2016-10-12,3.3700,3.5103,3.3700,3.4400,3.3757,15315,0.0000,1.0000,,
2016-10-11,3.5000,3.5000,3.4000,3.4200,3.3561,22178,0.0000,1.0000,,
2016-10-10,3.5000,3.5000,3.2500,3.4700,3.4051,62954,0.0000,1.0000,,
2016-10-07,3.5000,3.5400,3.5000,3.5100,3.4444,6107,0.0000,1.0000,,
2016-10-06,3.4700,3.5300,3.4600,3.5100,3.4444,19094,0.0000,1.0000,,
2016-10-05,3.5100,3.5200,3.4600,3.4700,3.4051,40705,0.0000,1.0000,,
2016-10-04,3.5800,3.5800,3.5100,3.5100,3.4444,11049,0.0000,1.0000,,
2016-10-03,3.5400,3.5500,3.5000,3.5400,3.4738,28733,0.0000,1.0000,,
2016-09-30,3.5500,3.5900,3.5301,3.5500,3.4836,5288,0.0000,1.0000,,
