timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,,
2017-12-01,0.1570,0.2100,0.1518,0.1771,0.1771,4730180,0.0000,1.0000,,
2017-11-30,0.1820,0.1820,0.1500,0.1520,0.1520,1864907,0.0000,1.0000,,
2017-11-29,0.2470,0.2470,0.1621,0.1790,0.1790,3132398,0.0000,1.0000,,
2017-11-28,0.2300,0.3286,0.1901,0.2099,0.2099,11628719,0.0000,1.0000,,
2017-11-27,0.1199,0.2800,0.1151,0.2271,0.2271,13622163,0.0000,1.0000,,
2017-11-24,0.1100,0.1200,0.1000,0.1100,0.1100,1027800,0.0000,1.0000,,
2017-11-22,0.1100,0.1100,0.1000,0.1000,0.1000,1235934,0.0000,1.0000,,
2017-11-21,0.1200,0.1200,0.1000,0.1100,0.1100,1518416,0.0000,1.0000,,
2017-11-20,0.1200,0.1200,0.1100,0.1200,0.1200,1146655,0.0000,1.0000,,
2017-11-17,0.1200,0.1300,0.1100,0.1200,0.1200,1594681,0.0000,1.0000,,
2017-11-16,0.1195,0.1231,0.1100,0.1200,0.1200,1789912,0.0000,1.0000,,
2017-11-15,0.1500,0.1500,0.1200,0.1200,0.1200,1837320,0.0000,1.0000,,
2017-11-14,0.1500,0.1600,0.1300,0.1400,0.1400,2012922,0.0000,1.0000,,
2017-11-13,0.1500,0.1900,0.1300,0.1400,0.1400,3910738,0.0000,1.0000,,
2017-11-10,0.3100,0.3200,0.3000,0.3100,0.3100,92158,0.0000,1.0000,,
2017-11-09,0.3100,0.3300,0.3000,0.3100,0.3100,111960,0.0000,1.0000,,
2017-11-08,0.3300,0.3300,0.3200,0.3200,0.3200,131070,0.0000,1.0000,,
2017-11-07,0.3400,0.3400,0.3200,0.3300,0.3300,116390,0.0000,1.0000,,
2017-11-06,0.3100,0.3400,0.3100,0.3400,0.3400,202872,0.0000,1.0000,,
2017-11-03,0.3100,0.3300,0.3100,0.3100,0.3100,122703,0.0000,1.0000,,
